Ano,MesNum,Aeropuerto,Pais,Sexo,Valor_Residencia,Prediccion_XGB,Error_pct
2025,3,"guadalajara, jal.","kosovo, rep.",mujer,3,2.0849426,30.5
2025,4,"guadalajara, jal.","kosovo, rep.",mujer,2,2.2203064,11.0
2025,5,"guadalajara, jal.","kosovo, rep.",mujer,1,2.0261436,102.6
2025,6,"guadalajara, jal.","kosovo, rep.",mujer,6,2.070665,65.5
2025,8,"guadalajara, jal.","kosovo, rep.",mujer,1,2.677252,167.7
2025,9,"guadalajara, jal.","kosovo, rep.",mujer,1,2.2644527,126.4
2025,10,"guadalajara, jal.","kosovo, rep.",mujer,1,2.5002635,150.0
2025,1,"guadalajara, jal.",kuwait,hombre,1,1.6021565,60.2
2025,3,"guadalajara, jal.",kuwait,hombre,1,1.9680783,96.8
2025,6,"guadalajara, jal.",kuwait,hombre,1,1.5399225,54.0
2025,11,"guadalajara, jal.",kuwait,hombre,1,1.8249928,82.5
2025,10,"guadalajara, jal.",kuwait,mujer,1,1.6882801,68.8
2025,1,"guadalajara, jal.",laos,hombre,1,1.214546,21.5
2025,1,"guadalajara, jal.",letonia,hombre,2,1.5547955,22.3
2025,2,"guadalajara, jal.",letonia,hombre,1,1.4835923,48.4
2025,3,"guadalajara, jal.",letonia,hombre,1,1.4609789,46.1
2025,6,"guadalajara, jal.",letonia,hombre,2,1.3331935,33.3
2025,7,"guadalajara, jal.",letonia,hombre,1,1.6416538,64.2
2025,8,"guadalajara, jal.",letonia,hombre,1,1.4746225,47.5
2025,10,"guadalajara, jal.",letonia,hombre,4,1.666761,58.3
2025,11,"guadalajara, jal.",letonia,hombre,1,2.744854,174.5
2025,12,"guadalajara, jal.",letonia,hombre,3,1.5691216,47.7
2025,5,"guadalajara, jal.",letonia,mujer,1,1.3690194,36.9
2025,8,"guadalajara, jal.",letonia,mujer,2,1.463061,26.8
2025,9,"guadalajara, jal.",letonia,mujer,1,1.5170243,51.7
2025,10,"guadalajara, jal.",letonia,mujer,2,1.6248246,18.8
2025,11,"guadalajara, jal.",letonia,mujer,3,1.6998925,43.3
2025,2,"guadalajara, jal.",libano,hombre,1,1.3464932,34.6
2025,3,"guadalajara, jal.",libano,hombre,2,1.3965801,30.2
2025,8,"guadalajara, jal.",libano,hombre,2,1.4919251,25.4
2025,10,"guadalajara, jal.",libano,hombre,1,1.7552421,75.5
2025,11,"guadalajara, jal.",libano,hombre,1,1.7882735,78.8
2025,12,"guadalajara, jal.",libano,hombre,2,1.4992626,25.0
2025,11,"guadalajara, jal.",libano,mujer,1,1.7062112,70.6
2025,1,"guadalajara, jal.",libia,hombre,1,1.1421984,14.2
2025,9,"guadalajara, jal.",liechtenstein,mujer,1,1.1950314,19.5
2025,1,"guadalajara, jal.",lituania,hombre,1,2.046998,104.7
2025,2,"guadalajara, jal.",lituania,hombre,2,1.8656154,6.7
2025,3,"guadalajara, jal.",lituania,hombre,1,1.9243568,92.4
2025,4,"guadalajara, jal.",lituania,hombre,5,1.4757296,70.5
2025,5,"guadalajara, jal.",lituania,hombre,2,2.460812,23.0
2025,6,"guadalajara, jal.",lituania,hombre,3,1.8216137,39.3
2025,7,"guadalajara, jal.",lituania,hombre,4,2.2594707,43.5
2025,8,"guadalajara, jal.",lituania,hombre,3,2.24017,25.3
2025,9,"guadalajara, jal.",lituania,hombre,1,2.862355,186.2
2025,10,"guadalajara, jal.",lituania,hombre,7,2.4663386,64.8
2025,11,"guadalajara, jal.",lituania,hombre,13,3.3737009,74.0
2025,12,"guadalajara, jal.",lituania,hombre,5,4.352258,13.0
2025,2,"guadalajara, jal.",lituania,mujer,2,1.7252207,13.7
2025,3,"guadalajara, jal.",lituania,mujer,2,1.679512,16.0
2025,4,"guadalajara, jal.",lituania,mujer,1,1.9804655,98.0
2025,5,"guadalajara, jal.",lituania,mujer,2,1.5877401,20.6
2025,6,"guadalajara, jal.",lituania,mujer,1,1.8556633,85.6
2025,7,"guadalajara, jal.",lituania,mujer,3,1.7306378,42.3
2025,8,"guadalajara, jal.",lituania,mujer,3,2.2451527,25.2
2025,9,"guadalajara, jal.",lituania,mujer,3,2.2453,25.2
2025,10,"guadalajara, jal.",lituania,mujer,2,3.0948982,54.7
2025,11,"guadalajara, jal.",lituania,mujer,4,2.5253668,36.9
2025,12,"guadalajara, jal.",lituania,mujer,5,2.4149203,51.7
2025,1,"guadalajara, jal.",luxemburgo,hombre,2,1.9541831,2.3
2025,3,"guadalajara, jal.",luxemburgo,hombre,6,2.0373933,66.0
2025,4,"guadalajara, jal.",luxemburgo,hombre,3,2.7827392,7.2
2025,5,"guadalajara, jal.",luxemburgo,hombre,3,3.0248418,0.8
2025,7,"guadalajara, jal.",luxemburgo,hombre,3,2.7368495,8.8
2025,8,"guadalajara, jal.",luxemburgo,hombre,2,2.3650322,18.3
2025,9,"guadalajara, jal.",luxemburgo,hombre,4,2.327753,41.8
2025,10,"guadalajara, jal.",luxemburgo,hombre,3,2.8010662,6.6
2025,11,"guadalajara, jal.",luxemburgo,hombre,1,3.6650627,266.5
2025,12,"guadalajara, jal.",luxemburgo,hombre,3,2.2911322,23.6
2025,1,"guadalajara, jal.",luxemburgo,mujer,1,1.4836411,48.4
2025,3,"guadalajara, jal.",luxemburgo,mujer,1,1.3653055,36.5
2025,4,"guadalajara, jal.",luxemburgo,mujer,2,1.3255123,33.7
2025,6,"guadalajara, jal.",luxemburgo,mujer,1,1.4297258,43.0
2025,7,"guadalajara, jal.",luxemburgo,mujer,2,1.5719954,21.4
2025,10,"guadalajara, jal.",luxemburgo,mujer,1,1.5964285,59.6
2025,12,"guadalajara, jal.",luxemburgo,mujer,1,1.7151926,71.5
2025,2,"guadalajara, jal.",macao (china),hombre,1,1.2241462,22.4
2025,2,"guadalajara, jal.",macao (china),mujer,1,1.1854937,18.5
2025,1,"guadalajara, jal.",macedonia,hombre,1,1.3814979,38.1
2025,12,"guadalajara, jal.",macedonia,hombre,1,1.2019315,20.2
2025,3,"guadalajara, jal.",macedonia,mujer,1,1.411545,41.2
2025,10,"guadalajara, jal.",macedonia,mujer,1,1.3263167,32.6
2025,8,"guadalajara, jal.",madagascar,mujer,1,1.1701804,17.0
2025,1,"guadalajara, jal.",mahore,mujer,1,1.2151108,21.5
2025,2,"guadalajara, jal.",mahore,mujer,1,1.2500942,25.0
2025,4,"guadalajara, jal.",mahore,mujer,2,1.1952705,40.2
2025,12,"guadalajara, jal.",mahore,mujer,1,1.6462435,64.6
2025,1,"guadalajara, jal.",malasia,hombre,7,4.940145,29.4
2025,2,"guadalajara, jal.",malasia,hombre,15,5.679542,62.1
2025,3,"guadalajara, jal.",malasia,hombre,22,10.82735,50.8
2025,4,"guadalajara, jal.",malasia,hombre,16,13.689036,14.4
2025,5,"guadalajara, jal.",malasia,hombre,12,13.566488,13.1
2025,6,"guadalajara, jal.",malasia,hombre,18,11.302794,37.2
2025,7,"guadalajara, jal.",malasia,hombre,20,12.968913,35.2
2025,8,"guadalajara, jal.",malasia,hombre,27,13.031927,51.7
2025,9,"guadalajara, jal.",malasia,hombre,17,18.686178,9.9
2025,10,"guadalajara, jal.",malasia,hombre,27,16.376997,39.3
2025,11,"guadalajara, jal.",malasia,hombre,22,19.200228,12.7
2025,12,"guadalajara, jal.",malasia,hombre,22,11.704551,46.8
2025,1,"guadalajara, jal.",malasia,mujer,3,3.4012766,13.4
2025,2,"guadalajara, jal.",malasia,mujer,2,3.1035893,55.2
2025,3,"guadalajara, jal.",malasia,mujer,4,2.7647307,30.9
2025,4,"guadalajara, jal.",malasia,mujer,7,3.0104306,57.0
2025,5,"guadalajara, jal.",malasia,mujer,2,3.780736,89.0
2025,6,"guadalajara, jal.",malasia,mujer,5,3.0751138,38.5
2025,7,"guadalajara, jal.",malasia,mujer,2,3.2851737,64.3
2025,8,"guadalajara, jal.",malasia,mujer,1,2.489776,149.0
2025,9,"guadalajara, jal.",malasia,mujer,3,2.2779808,24.1
2025,10,"guadalajara, jal.",malasia,mujer,8,2.855989,64.3
2025,11,"guadalajara, jal.",malasia,mujer,14,4.5782037,67.3
2025,12,"guadalajara, jal.",malasia,mujer,7,5.608615,19.9
2025,1,"guadalajara, jal.",malaui,hombre,1,1.1244417,12.4
2025,1,"guadalajara, jal.",maldivas,hombre,1,1.065595,6.6
2025,10,"guadalajara, jal.",mali,hombre,1,1.3406665,34.1
2025,3,"guadalajara, jal.",malta,hombre,2,1.2734015,36.3
2025,4,"guadalajara, jal.",malta,hombre,1,1.3564157,35.6
2025,9,"guadalajara, jal.",malta,hombre,1,1.6523125,65.2
2025,10,"guadalajara, jal.",malta,hombre,2,1.57818,21.1
2025,6,"guadalajara, jal.",malta,mujer,1,1.154978,15.5
2025,9,"guadalajara, jal.",malta,mujer,1,1.2477728,24.8
2025,10,"guadalajara, jal.",malta,mujer,3,1.3731219,54.2
2025,1,"guadalajara, jal.",marruecos,hombre,9,3.600601,60.0
2025,2,"guadalajara, jal.",marruecos,hombre,3,5.675109,89.2
2025,3,"guadalajara, jal.",marruecos,hombre,2,3.5029645,75.1
2025,4,"guadalajara, jal.",marruecos,hombre,1,2.9035857,190.4
2025,5,"guadalajara, jal.",marruecos,hombre,3,1.8915515,36.9
2025,6,"guadalajara, jal.",marruecos,hombre,1,1.6580244,65.8
2025,7,"guadalajara, jal.",marruecos,hombre,1,1.53938,53.9
2025,8,"guadalajara, jal.",marruecos,hombre,1,1.9441223,94.4
2025,10,"guadalajara, jal.",marruecos,hombre,7,1.4379494,79.5
2025,1,"guadalajara, jal.",marruecos,mujer,5,3.871413,22.6
2025,2,"guadalajara, jal.",marruecos,mujer,1,2.8525403,185.3
2025,3,"guadalajara, jal.",marruecos,mujer,4,2.5719302,35.7
2025,5,"guadalajara, jal.",marruecos,mujer,1,2.422213,142.2
2025,7,"guadalajara, jal.",marruecos,mujer,1,1.6123501,61.2
2025,10,"guadalajara, jal.",marruecos,mujer,2,1.7947549,10.3
2025,12,"guadalajara, jal.",mauricio,hombre,2,1.1567843,42.2
2025,6,"guadalajara, jal.",mauricio,mujer,2,1.1640743,41.8
2025,10,"guadalajara, jal.",mauricio,mujer,2,1.4504769,27.5
2025,11,"guadalajara, jal.",mauricio,mujer,1,1.4307169,43.1
2025,12,"guadalajara, jal.",mauricio,mujer,1,1.4819034,48.2
2025,5,"guadalajara, jal.",mianmar (birmania),hombre,1,1.2358079,23.6
2025,11,"guadalajara, jal.",mianmar (birmania),hombre,1,1.3524797,35.2
2025,4,"guadalajara, jal.",moldavia,hombre,1,1.186498,18.6
2025,12,"guadalajara, jal.",moldavia,hombre,1,1.4082978,40.8
2025,1,"guadalajara, jal.",moldavia,mujer,1,1.366582,36.7
2025,3,"guadalajara, jal.",moldavia,mujer,3,1.2065992,59.8
2025,4,"guadalajara, jal.",moldavia,mujer,1,1.4818428,48.2
2025,10,"guadalajara, jal.",moldavia,mujer,1,1.6133456,61.3
2025,1,"guadalajara, jal.",monaco,hombre,6,3.2435675,45.9
2025,2,"guadalajara, jal.",monaco,hombre,4,3.3075132,17.3
2025,3,"guadalajara, jal.",monaco,hombre,1,2.8457272,184.6
2025,4,"guadalajara, jal.",monaco,hombre,1,1.3140349,31.4
2025,10,"guadalajara, jal.",monaco,hombre,1,1.5158063,51.6
2025,1,"guadalajara, jal.",monaco,mujer,4,2.5165,37.1
2025,2,"guadalajara, jal.",monaco,mujer,2,2.2525737,12.6
2025,3,"guadalajara, jal.",monaco,mujer,2,1.9260547,3.7
2025,5,"guadalajara, jal.",monaco,mujer,1,1.3866374,38.7
2025,8,"guadalajara, jal.",monaco,mujer,1,1.3425798,34.3
2025,1,"guadalajara, jal.",mongolia,hombre,4,1.2104887,69.7
2025,2,"guadalajara, jal.",mongolia,hombre,2,1.5870905,20.6
2025,3,"guadalajara, jal.",mongolia,hombre,1,1.543858,54.4
2025,11,"guadalajara, jal.",mongolia,hombre,1,1.69583,69.6
2025,1,"guadalajara, jal.",mongolia,mujer,4,1.1941571,70.1
2025,4,"guadalajara, jal.",mongolia,mujer,1,1.4106554,41.1
2025,12,"guadalajara, jal.",mongolia,mujer,1,1.3341494,33.4
2025,2,"guadalajara, jal.",montserrat (r. unido),hombre,1,1.0454178,4.5
2025,1,"guadalajara, jal.",montserrat (r. unido),mujer,2,0.9894384,50.5
2025,1,"guadalajara, jal.",mozambique,hombre,11,1.659625,84.9
2025,2,"guadalajara, jal.",mozambique,hombre,1,3.5039446,250.4
2025,3,"guadalajara, jal.",mozambique,hombre,1,1.8611227,86.1
2025,6,"guadalajara, jal.",mozambique,hombre,1,1.399665,40.0
2025,1,"guadalajara, jal.",mozambique,mujer,12,1.9061248,84.1
2025,2,"guadalajara, jal.",mozambique,mujer,2,3.5153315,75.8
2025,3,"guadalajara, jal.",mozambique,mujer,1,1.8103054,81.0
2025,11,"guadalajara, jal.",mozambique,mujer,1,1.2129594,21.3
2025,1,"guadalajara, jal.",namibia,hombre,4,2.6716743,33.2
2025,2,"guadalajara, jal.",namibia,hombre,2,2.7645948,38.2
2025,3,"guadalajara, jal.",namibia,hombre,1,2.4847872,148.5
2025,4,"guadalajara, jal.",namibia,hombre,1,1.5159905,51.6
2025,6,"guadalajara, jal.",namibia,hombre,2,1.3713527,31.4
2025,10,"guadalajara, jal.",namibia,hombre,1,1.64411,64.4
2025,12,"guadalajara, jal.",namibia,hombre,1,1.5271952,52.7
2025,1,"guadalajara, jal.",namibia,mujer,4,2.4201102,39.5
2025,2,"guadalajara, jal.",namibia,mujer,3,2.665478,11.2
2025,3,"guadalajara, jal.",namibia,mujer,2,2.5082247,25.4
2025,5,"guadalajara, jal.",namibia,mujer,1,1.9805764,98.1
2025,6,"guadalajara, jal.",namibia,mujer,1,1.570897,57.1
2025,12,"guadalajara, jal.",namibia,mujer,2,1.542813,22.9
2025,2,"guadalajara, jal.","navidad, islas",hombre,1,1.2417597,24.2
2025,3,"guadalajara, jal.","navidad, islas",mujer,2,1.2199502,39.0
2025,1,"guadalajara, jal.",nepal,hombre,2,1.6438975,17.8
2025,2,"guadalajara, jal.",nepal,hombre,1,1.8540763,85.4
2025,5,"guadalajara, jal.",nepal,hombre,1,1.5154555,51.5
2025,8,"guadalajara, jal.",nepal,hombre,1,1.5346963,53.5
2025,9,"guadalajara, jal.",nepal,hombre,1,1.4773719,47.7
2025,1,"guadalajara, jal.",nepal,mujer,1,1.7154624,71.5
2025,2,"guadalajara, jal.",nepal,mujer,1,1.4627808,46.3
2025,7,"guadalajara, jal.",nepal,mujer,1,1.484719,48.5
2025,1,"guadalajara, jal.",nicaragua,hombre,3,3.6427615,21.4
2025,2,"guadalajara, jal.",nicaragua,hombre,20,3.249464,83.8
2025,3,"guadalajara, jal.",nicaragua,hombre,7,8.98632,28.4
2025,4,"guadalajara, jal.",nicaragua,hombre,9,6.6827064,25.7
2025,5,"guadalajara, jal.",nicaragua,hombre,3,8.906449,196.9
2025,6,"guadalajara, jal.",nicaragua,hombre,2,3.9709253,98.5
2025,7,"guadalajara, jal.",nicaragua,hombre,4,3.7204492,7.0
2025,8,"guadalajara, jal.",nicaragua,hombre,8,3.3086298,58.6
2025,9,"guadalajara, jal.",nicaragua,hombre,9,4.8553348,46.1
2025,10,"guadalajara, jal.",nicaragua,hombre,8,6.6415253,17.0
2025,11,"guadalajara, jal.",nicaragua,hombre,7,7.438939,6.3
2025,12,"guadalajara, jal.",nicaragua,hombre,2,4.5234456,126.2
2025,1,"guadalajara, jal.",nicaragua,mujer,4,3.3960638,15.1
2025,2,"guadalajara, jal.",nicaragua,mujer,15,3.5784757,76.1
2025,3,"guadalajara, jal.",nicaragua,mujer,9,8.020796,10.9
2025,4,"guadalajara, jal.",nicaragua,mujer,8,7.501672,6.2
2025,5,"guadalajara, jal.",nicaragua,mujer,4,7.8177595,95.4
2025,6,"guadalajara, jal.",nicaragua,mujer,3,5.302962,76.8
2025,7,"guadalajara, jal.",nicaragua,mujer,6,4.4802084,25.3
2025,8,"guadalajara, jal.",nicaragua,mujer,5,4.2035365,15.9
2025,9,"guadalajara, jal.",nicaragua,mujer,5,3.9499207,21.0
2025,10,"guadalajara, jal.",nicaragua,mujer,9,4.8077526,46.6
2025,11,"guadalajara, jal.",nicaragua,mujer,8,6.519803,18.5
2025,12,"guadalajara, jal.",nicaragua,mujer,2,4.729828,136.5
2025,1,"guadalajara, jal.",nigeria,hombre,1,1.5462464,54.6
2025,2,"guadalajara, jal.",nigeria,hombre,1,1.6705971,67.1
2025,3,"guadalajara, jal.",nigeria,hombre,1,1.6444359,64.4
2025,4,"guadalajara, jal.",nigeria,hombre,2,1.3128146,34.4
2025,5,"guadalajara, jal.",nigeria,hombre,2,1.546822,22.7
2025,6,"guadalajara, jal.",nigeria,hombre,3,1.6398978,45.3
2025,7,"guadalajara, jal.",nigeria,hombre,2,1.9212002,3.9
2025,8,"guadalajara, jal.",nigeria,hombre,3,2.1214952,29.3
2025,9,"guadalajara, jal.",nigeria,hombre,3,2.2915409,23.6
2025,11,"guadalajara, jal.",nigeria,hombre,3,2.584337,13.9
2025,12,"guadalajara, jal.",nigeria,hombre,3,2.094692,30.2
2025,2,"guadalajara, jal.",nigeria,mujer,1,1.6627705,66.3
2025,3,"guadalajara, jal.",nigeria,mujer,3,1.6352884,45.5
2025,4,"guadalajara, jal.",nigeria,mujer,1,1.6873064,68.7
2025,5,"guadalajara, jal.",nigeria,mujer,2,1.5915084,20.4
2025,7,"guadalajara, jal.",nigeria,mujer,2,1.6717291,16.4
2025,8,"guadalajara, jal.",nigeria,mujer,1,1.7069736,70.7
2025,9,"guadalajara, jal.",nigeria,mujer,1,1.8098118,81.0
2025,10,"guadalajara, jal.",nigeria,mujer,2,1.623701,18.8
2025,11,"guadalajara, jal.",nigeria,mujer,3,1.6400092,45.3
2025,12,"guadalajara, jal.",nigeria,mujer,1,1.5828362,58.3
2025,8,"guadalajara, jal.","niue, islas",hombre,1,1.054905,5.5
2025,1,"guadalajara, jal.",noruega,hombre,5,2.6739163,46.5
2025,2,"guadalajara, jal.",noruega,hombre,6,3.6083987,39.9
2025,3,"guadalajara, jal.",noruega,hombre,9,4.050217,55.0
2025,4,"guadalajara, jal.",noruega,hombre,3,6.163585,105.5
2025,5,"guadalajara, jal.",noruega,hombre,3,3.5552957,18.5
2025,6,"guadalajara, jal.",noruega,hombre,8,3.3581235,58.0
2025,7,"guadalajara, jal.",noruega,hombre,5,4.3244576,13.5
2025,8,"guadalajara, jal.",noruega,hombre,2,4.414093,120.7
2025,9,"guadalajara, jal.",noruega,hombre,3,3.922542,30.8
2025,10,"guadalajara, jal.",noruega,hombre,8,4.838941,39.5
2025,11,"guadalajara, jal.",noruega,hombre,2,6.449897,222.5
2025,12,"guadalajara, jal.",noruega,hombre,4,3.1457307,21.4
2025,1,"guadalajara, jal.",noruega,mujer,9,2.8717148,68.1
2025,2,"guadalajara, jal.",noruega,mujer,6,3.8543484,35.8
2025,3,"guadalajara, jal.",noruega,mujer,6,4.1965823,30.1
2025,5,"guadalajara, jal.",noruega,mujer,1,3.984149,298.4
2025,6,"guadalajara, jal.",noruega,mujer,5,2.442045,51.2
2025,7,"guadalajara, jal.",noruega,mujer,7,3.169147,54.7
2025,8,"guadalajara, jal.",noruega,mujer,4,3.5571346,11.1
2025,9,"guadalajara, jal.",noruega,mujer,6,4.0224357,33.0
2025,10,"guadalajara, jal.",noruega,mujer,4,4.8788033,22.0
2025,12,"guadalajara, jal.",noruega,mujer,5,4.506662,9.9
2025,4,"guadalajara, jal.",nueva caledonia,hombre,1,1.0641172,6.4
2025,1,"guadalajara, jal.",nueva zelandia,hombre,7,5.219262,25.4
2025,2,"guadalajara, jal.",nueva zelandia,hombre,6,7.650256,27.5
2025,3,"guadalajara, jal.",nueva zelandia,hombre,23,8.442767,63.3
2025,4,"guadalajara, jal.",nueva zelandia,hombre,18,12.905035,28.3
2025,5,"guadalajara, jal.",nueva zelandia,hombre,7,15.164251,116.6
2025,6,"guadalajara, jal.",nueva zelandia,hombre,17,9.918742,41.7
2025,7,"guadalajara, jal.",nueva zelandia,hombre,23,13.968744,39.3
2025,8,"guadalajara, jal.",nueva zelandia,hombre,8,15.45567,93.2
2025,9,"guadalajara, jal.",nueva zelandia,hombre,12,11.447288,4.6
2025,10,"guadalajara, jal.",nueva zelandia,hombre,27,15.336548,43.2
2025,11,"guadalajara, jal.",nueva zelandia,hombre,18,16.349117,9.2
2025,12,"guadalajara, jal.",nueva zelandia,hombre,34,14.2539425,58.1
2025,1,"guadalajara, jal.",nueva zelandia,mujer,3,4.596624,53.2
2025,2,"guadalajara, jal.",nueva zelandia,mujer,3,3.0292776,1.0
2025,3,"guadalajara, jal.",nueva zelandia,mujer,12,5.288653,55.9
2025,4,"guadalajara, jal.",nueva zelandia,mujer,12,5.419508,54.8
2025,5,"guadalajara, jal.",nueva zelandia,mujer,7,8.202014,17.2
2025,6,"guadalajara, jal.",nueva zelandia,mujer,10,7.3691454,26.3
2025,7,"guadalajara, jal.",nueva zelandia,mujer,10,9.36194,6.4
2025,8,"guadalajara, jal.",nueva zelandia,mujer,8,9.037055,13.0
2025,9,"guadalajara, jal.",nueva zelandia,mujer,14,8.87608,36.6
2025,10,"guadalajara, jal.",nueva zelandia,mujer,17,14.641581,13.9
2025,11,"guadalajara, jal.",nueva zelandia,mujer,8,10.917681,36.5
2025,12,"guadalajara, jal.",nueva zelandia,mujer,32,9.896471,69.1
2025,2,"guadalajara, jal.",oman,hombre,2,2.0488212,2.4
2025,3,"guadalajara, jal.",oman,hombre,13,2.3681023,81.8
2025,4,"guadalajara, jal.",oman,hombre,4,5.480146,37.0
2025,5,"guadalajara, jal.",oman,hombre,6,4.0872884,31.9
2025,6,"guadalajara, jal.",oman,hombre,5,5.5562196,11.1
2025,7,"guadalajara, jal.",oman,hombre,3,3.6203418,20.7
2025,9,"guadalajara, jal.",oman,hombre,1,2.8141377,181.4
2025,10,"guadalajara, jal.",oman,hombre,1,2.1284816,112.8
2025,12,"guadalajara, jal.",oman,hombre,2,1.6290061,18.5
2025,1,"guadalajara, jal.",oman,mujer,3,1.447971,51.7
2025,2,"guadalajara, jal.",oman,mujer,5,1.8756342,62.5
2025,3,"guadalajara, jal.",oman,mujer,9,2.9529376,67.2
2025,4,"guadalajara, jal.",oman,mujer,3,4.550039,51.7
2025,5,"guadalajara, jal.",oman,mujer,9,2.9045403,67.7
2025,6,"guadalajara, jal.",oman,mujer,2,6.8992586,245.0
2025,1,"guadalajara, jal.",paises bajos (holanda),hombre,22,14.601222,33.6
2025,2,"guadalajara, jal.",paises bajos (holanda),hombre,20,19.99043,0.0
2025,3,"guadalajara, jal.",paises bajos (holanda),hombre,24,23.119799,3.7
2025,4,"guadalajara, jal.",paises bajos (holanda),hombre,24,18.980822,20.9
2025,5,"guadalajara, jal.",paises bajos (holanda),hombre,25,19.18987,23.2
2025,6,"guadalajara, jal.",paises bajos (holanda),hombre,22,19.543358,11.2
2025,7,"guadalajara, jal.",paises bajos (holanda),hombre,35,21.939705,37.3
2025,8,"guadalajara, jal.",paises bajos (holanda),hombre,30,30.21284,0.7
2025,9,"guadalajara, jal.",paises bajos (holanda),hombre,24,26.494339,10.4
2025,10,"guadalajara, jal.",paises bajos (holanda),hombre,38,37.677017,0.8
2025,11,"guadalajara, jal.",paises bajos (holanda),hombre,28,48.22364,72.2
2025,12,"guadalajara, jal.",paises bajos (holanda),hombre,65,21.632786,66.7
2025,1,"guadalajara, jal.",paises bajos (holanda),mujer,8,5.209401,34.9
2025,2,"guadalajara, jal.",paises bajos (holanda),mujer,10,7.2968483,27.0
2025,3,"guadalajara, jal.",paises bajos (holanda),mujer,9,8.748681,2.8
2025,4,"guadalajara, jal.",paises bajos (holanda),mujer,7,6.9349318,0.9
2025,5,"guadalajara, jal.",paises bajos (holanda),mujer,8,5.820872,27.2
2025,6,"guadalajara, jal.",paises bajos (holanda),mujer,3,5.954996,98.5
2025,7,"guadalajara, jal.",paises bajos (holanda),mujer,19,7.1048393,62.6
2025,8,"guadalajara, jal.",paises bajos (holanda),mujer,19,9.695369,49.0
2025,9,"guadalajara, jal.",paises bajos (holanda),mujer,6,10.248641,70.8
2025,10,"guadalajara, jal.",paises bajos (holanda),mujer,16,14.931863,6.7
2025,11,"guadalajara, jal.",paises bajos (holanda),mujer,12,17.722681,47.7
2025,12,"guadalajara, jal.",paises bajos (holanda),mujer,33,10.223824,69.0
2025,1,"guadalajara, jal.",pakistan,hombre,1,2.3699849,137.0
2025,2,"guadalajara, jal.",pakistan,hombre,3,1.8845628,37.2
2025,3,"guadalajara, jal.",pakistan,hombre,2,1.9801313,1.0
2025,5,"guadalajara, jal.",pakistan,hombre,2,2.0821927,4.1
2025,6,"guadalajara, jal.",pakistan,hombre,3,1.83595,38.8
2025,8,"guadalajara, jal.",pakistan,hombre,4,2.2004826,45.0
2025,9,"guadalajara, jal.",pakistan,hombre,4,2.201293,45.0
2025,10,"guadalajara, jal.",pakistan,hombre,18,3.056383,83.0
2025,11,"guadalajara, jal.",pakistan,hombre,2,6.7442107,237.2
2025,12,"guadalajara, jal.",pakistan,hombre,4,2.4590707,38.5
2025,3,"guadalajara, jal.",pakistan,mujer,2,1.6660051,16.7
2025,6,"guadalajara, jal.",pakistan,mujer,1,1.649656,65.0
2025,8,"guadalajara, jal.",pakistan,mujer,2,1.599511,20.0
2025,9,"guadalajara, jal.",pakistan,mujer,3,1.726777,42.4
2025,10,"guadalajara, jal.",pakistan,mujer,3,1.767138,41.1
2025,9,"guadalajara, jal.",palestina,hombre,1,1.2871424,28.7
2025,10,"guadalajara, jal.",palestina,hombre,1,1.5534157,55.3
2025,1,"guadalajara, jal.",panama,hombre,96,70.510414,26.6
2025,2,"guadalajara, jal.",panama,hombre,128,89.216606,30.3
2025,3,"guadalajara, jal.",panama,hombre,148,106.465904,28.1
2025,4,"guadalajara, jal.",panama,hombre,155,114.752014,26.0
2025,5,"guadalajara, jal.",panama,hombre,169,130.79599,22.6
2025,6,"guadalajara, jal.",panama,hombre,137,130.30394,4.9
2025,7,"guadalajara, jal.",panama,hombre,152,126.74093,16.6
2025,8,"guadalajara, jal.",panama,hombre,120,134.77464,12.3
2025,9,"guadalajara, jal.",panama,hombre,170,121.144104,28.7
2025,10,"guadalajara, jal.",panama,hombre,196,161.96422,17.4
2025,11,"guadalajara, jal.",panama,hombre,201,182.68924,9.1
2025,12,"guadalajara, jal.",panama,hombre,202,166.74678,17.5
2025,1,"guadalajara, jal.",panama,mujer,97,54.753216,43.6
2025,2,"guadalajara, jal.",panama,mujer,126,82.59765,34.4
2025,3,"guadalajara, jal.",panama,mujer,158,100.504036,36.4
2025,4,"guadalajara, jal.",panama,mujer,136,131.4414,3.4
2025,5,"guadalajara, jal.",panama,mujer,161,116.35914,27.7
2025,6,"guadalajara, jal.",panama,mujer,71,118.66037,67.1
2025,7,"guadalajara, jal.",panama,mujer,133,73.71527,44.6
2025,8,"guadalajara, jal.",panama,mujer,90,115.92858,28.8
2025,9,"guadalajara, jal.",panama,mujer,121,85.53974,29.3
2025,10,"guadalajara, jal.",panama,mujer,152,123.89164,18.5
2025,11,"guadalajara, jal.",panama,mujer,149,139.1232,6.6
2025,12,"guadalajara, jal.",panama,mujer,179,139.53687,22.0
2025,1,"guadalajara, jal.",paraguay,hombre,1,2.5878272,158.8
2025,2,"guadalajara, jal.",paraguay,hombre,4,2.0885758,47.8
2025,3,"guadalajara, jal.",paraguay,hombre,6,2.8599956,52.3
2025,4,"guadalajara, jal.",paraguay,hombre,12,4.541856,62.2
2025,6,"guadalajara, jal.",paraguay,hombre,1,5.646408,464.6
2025,7,"guadalajara, jal.",paraguay,hombre,6,3.5681837,40.5
2025,8,"guadalajara, jal.",paraguay,hombre,4,4.8003583,20.0
