Año,Tipo_Vuelo,Servicio,Region_Aerolinea,Aerolinea,MesNum,Valor
2025,int,reg,mex,volaris (concesionaria vuela cia de aviacion),2,463371
2025,int,reg,csa,volaris (costa rica y el salvador),2,26888
2025,int,reg,can,west jet,2,272584
2025,int,reg,eur,world 2 fly,2,7788
2022,int,reg,eur,aeroflot (lineas aereas rusas),3,1300
2022,int,reg,csa,aerolineas argentinas,3,7346
2022,int,flet,mex,aeromar,3,966
2022,int,reg,mex,aeromar,3,2006
2022,int,reg,mex,aeromexico (aerovias de mexico),3,408578
2022,int,reg,mex,aeromexico connect (aerolitoral),3,53126
2022,int,reg,csa,aerorepublica,3,19977
2022,int,reg,can,air canada,3,19238
2022,int,reg,eur,air europa (air espana),3,5286
2022,int,reg,eur,air france,3,45706
2022,int,reg,can,air transat,3,54097
2022,int,reg,asi,all nippon airways,3,3592
2022,int,flet,usa,allegiant air,3,1165
2022,int,reg,usa,american airlines,3,689760
2022,int,reg,eur,austrian,3,8034
2022,int,reg,csa,avianca,3,60068
2022,int,reg,eur,azur air,3,1694
2022,int,reg,eur,british airways,3,31206
2022,int,reg,usa,commutair,3,7195
2022,int,reg,eur,condor flugdiendst gmbh,3,14467
2022,int,reg,csa,conviasa,3,1379
2022,int,reg,csa,copa airlines,3,107653
2022,int,flet,usa,delta airlines,3,130
2022,int,reg,usa,delta airlines,3,420828
2022,int,reg,eur,edelweiss air ag,3,6938
2022,int,reg,asi,emirates arabes,3,12185
2022,int,reg,usa,envoy air (american eagle airlines),3,32065
2022,int,reg,eur,eurowings discover,3,14290
2022,int,flet,mex,eurus aviation,3,189
2022,int,reg,eur,evelop airlines,3,7772
2022,int,reg,can,flair (flair airlines ltd),3,3912
2022,int,reg,usa,frontier,3,141906
2022,int,reg,csa,gol linhas aereas,3,3323
2022,int,reg,eur,iberia,3,35205
2022,int,reg,usa,jetblue,3,133090
2022,int,reg,eur,klm,3,25398
2022,int,reg,csa,lacsa (lineas aereas costarricences),3,9827
2022,int,reg,csa,lan chile airlines (latam chile),3,7459
2022,int,reg,csa,lan peru (latam peru),3,31342
2022,int,reg,csa,latam brasil (tam lineas aereas),3,6189
2022,int,reg,eur,lufthansa,3,22368
2022,int,flet,mex,magnicharters (grupo aereo monterrey),3,13749
2022,int,reg,usa,mesa airlines,3,37454
2022,int,reg,eur,neos air,3,1401
2022,int,reg,eur,nordwind,3,755
2022,int,flet,eur,polkie linie lotninicze,3,6210
2022,int,reg,usa,republic airlines,3,399
2022,int,reg,csa,sky airline peru,3,5571
2022,int,reg,usa,skywest airlines,3,20948
2022,int,reg,usa,southwest airlines (airtran airways),3,214636
2022,int,reg,usa,spirit airlines,3,113922
2022,int,reg,usa,sun country airlines (mn airlines),3,64080
2022,int,flet,can,sunwing airlines,3,767
2022,int,reg,can,sunwing airlines,3,73143
2022,int,flet,usa,swift air,3,12391
2022,int,reg,can,swoop airlines,3,23261
2022,int,reg,csa,taca international airlines,3,6559
2022,int,reg,eur,tap air portugal,3,9426
2022,int,reg,csa,transportes aereos guatemaltecos (tag),3,2015
2022,int,reg,csa,tropic air limited,3,798
2022,int,reg,eur,tui airlines nederland,3,4910
2022,int,reg,eur,tui airways,3,34312
2022,int,reg,eur,tui fly belgium,3,7050
2022,int,flet,eur,tuifly nordic,3,4692
2022,int,reg,eur,turkish airlines,3,22520
2022,int,reg,usa,united airlines,3,479634
2022,int,flet,usa,virgin america (alaska airlines),3,1563
2022,int,reg,usa,virgin america (alaska airlines),3,190361
2022,int,reg,csa,viva air colombia,3,23235
2022,int,flet,mex,vivaaerobus (aeroenlaces),3,28287
2022,int,reg,mex,vivaaerobus (aeroenlaces),3,140435
2022,int,reg,mex,volaris (concesionaria vuela cia de aviacion),3,368211
2022,int,reg,csa,volaris (costa rica y el salvador),3,22390
2022,int,reg,can,west jet,3,134139
2022,int,reg,eur,world 2 fly,3,4098
2023,int,reg,csa,aerolineas argentinas,3,6266
2023,int,flet,mex,aeromexico (aerovias de mexico),3,289
2023,int,reg,mex,aeromexico (aerovias de mexico),3,493732
2023,int,reg,mex,aeromexico connect (aerolitoral),3,47906
2023,int,reg,csa,aerorepublica,3,13194
2023,int,reg,can,air canada,3,31986
2023,int,reg,eur,air caraibes,3,9023
2023,int,reg,eur,air europa (air espana),3,11097
2023,int,reg,eur,air france,3,49284
2023,int,reg,can,air transat,3,91257
2023,int,reg,asi,all nippon airways,3,7709
2023,int,flet,usa,allegiant air,3,1148
2023,int,reg,usa,american airlines,3,726236
2023,int,reg,csa,arajet,3,5168
2023,int,reg,eur,austrian,3,5411
2023,int,reg,csa,avianca,3,73462
2023,int,reg,eur,british airways,3,29190
2023,int,reg,eur,condor flugdiendst gmbh,3,15382
2023,int,flet,usa,contour aviation,3,46
2023,int,reg,csa,conviasa,3,2471
2023,int,reg,csa,copa airlines,3,116119
2023,int,reg,usa,delta airlines,3,443671
2023,int,reg,eur,edelweiss air ag,3,7503
2023,int,reg,asi,emirates arabes,3,19714
2023,int,reg,usa,envoy air (american eagle airlines),3,25660
2023,int,reg,eur,eurowings discover,3,11583
2023,int,flet,mex,eurus aviation,3,715
2023,int,reg,eur,evelop airlines,3,6559
2023,int,reg,can,flair (flair airlines ltd),3,30022
2023,int,reg,usa,frontier,3,114489
2023,int,flet,usa,global crossing airlines (globalx),3,585
2023,int,reg,eur,iberia,3,55629
2023,int,reg,usa,jetblue,3,109550
2023,int,flet,can,jetlines,3,2628
2023,int,reg,can,jetlines,3,205
2023,int,reg,eur,klm,3,24836
2023,int,reg,csa,lacsa (lineas aereas costarricences),3,13755
2023,int,reg,csa,lan chile airlines (latam chile),3,15887
2023,int,reg,csa,lan peru (latam peru),3,36859
2023,int,reg,csa,latam brasil (tam lineas aereas),3,9325
2023,int,reg,eur,lufthansa,3,20527
2023,int,flet,mex,magnicharters (grupo aereo monterrey),3,13425
2023,int,reg,usa,mesa airlines,3,36893
2023,int,reg,eur,neos air,3,4009
2023,int,flet,eur,polkie linie lotninicze,3,3709
2023,int,reg,csa,sky airline peru,3,9823
2023,int,reg,usa,skywest airlines,3,19822
2023,int,reg,usa,southwest airlines (airtran airways),3,237500
2023,int,reg,usa,spirit airlines,3,115502
2023,int,flet,usa,sun country airlines (mn airlines),3,224
2023,int,reg,usa,sun country airlines (mn airlines),3,75780
2023,int,reg,can,sunwing airlines,3,135608
2023,int,flet,usa,swift air,3,16300
2023,int,reg,can,swoop airlines,3,60948
2023,int,reg,csa,taca international airlines,3,11997
2023,int,reg,eur,tap air portugal,3,10927
2023,int,reg,csa,transportes aereos guatemaltecos (tag),3,3362
2023,int,reg,csa,tropic air limited,3,850
2023,int,reg,eur,tui airlines nederland,3,5203
2023,int,reg,eur,tui airways,3,26133
2023,int,reg,eur,tui fly belgium,3,4356
2023,int,flet,eur,tuifly nordic,3,4862
2023,int,reg,eur,turkish airlines,3,34605
2023,int,reg,usa,united airlines,3,505990
2023,int,flet,usa,virgin america (alaska airlines),3,1315
2023,int,reg,usa,virgin america (alaska airlines),3,190696
2023,int,flet,mex,vivaaerobus (aeroenlaces),3,8330
2023,int,reg,mex,vivaaerobus (aeroenlaces),3,170896
2023,int,reg,mex,volaris (concesionaria vuela cia de aviacion),3,462247
2023,int,reg,csa,volaris (costa rica y el salvador),3,30019
2023,int,reg,can,west jet,3,213487
2023,int,reg,eur,world 2 fly,3,7208
2023,int,flet,eur,world 2 fly portugal,3,267
2024,int,reg,csa,aerolineas argentinas,3,9810
2024,int,reg,mex,aeromexico (aerovias de mexico),3,598201
2024,int,reg,mex,aeromexico connect (aerolitoral),3,82996
2024,int,reg,csa,aerorepublica,3,2497
2024,int,reg,can,air canada,3,28350
2024,int,reg,eur,air caraibes,3,10956
2024,int,reg,eur,air europa (air espana),3,11068
2024,int,reg,eur,air france,3,48538
2024,int,reg,can,air transat,3,101357
2024,int,reg,asi,all nippon airways,3,9477
2024,int,flet,usa,allegiant air,3,1685
2024,int,reg,usa,american airlines,3,758344
2024,int,reg,csa,arajet,3,14842
2024,int,reg,eur,austrian,3,4391
2024,int,flet,usa,avelo airlines,3,3465
2024,int,reg,csa,avianca,3,87943
2024,int,reg,eur,british airways,3,28654
2024,int,reg,usa,commutair,3,12037
2024,int,flet,eur,condor flugdiendst gmbh,3,500
2024,int,reg,eur,condor flugdiendst gmbh,3,18289
2024,int,reg,csa,conviasa,3,2776
2024,int,reg,csa,copa airlines,3,112248
2024,int,flet,usa,delta airlines,3,132
2024,int,reg,usa,delta airlines,3,506817
2024,int,reg,eur,edelweiss air ag,3,7408
2024,int,reg,asi,emirates arabes,3,18804
2024,int,reg,usa,envoy air (american eagle airlines),3,52437
2024,int,reg,eur,eurowings discover,3,10400
2024,int,flet,mex,eurus aviation,3,200
2024,int,reg,eur,evelop airlines,3,7570
2024,int,flet,usa,executive-jet management,3,63
2024,int,flet,can,flair (flair airlines ltd),3,158
2024,int,reg,can,flair (flair airlines ltd),3,86778
2024,int,reg,usa,frontier,3,107571
2024,int,reg,eur,iberia,3,55987
2024,int,reg,usa,jetblue,3,134105
2024,int,reg,can,jetlines,3,3335
2024,int,reg,eur,klm,3,22158
2024,int,reg,csa,lacsa (lineas aereas costarricences),3,16028
2024,int,reg,csa,lan chile airlines (latam chile),3,13771
2024,int,reg,csa,lan peru (latam peru),3,33040
2024,int,reg,csa,latam brasil (tam lineas aereas),3,11982
2024,int,reg,eur,lufthansa,3,22988
2024,int,flet,mex,magnicharters (grupo aereo monterrey),3,7134
2024,int,reg,usa,mesa airlines,3,10261
2024,int,reg,eur,neos air,3,3704
2024,int,flet,eur,polkie linie lotninicze,3,3690
2024,int,reg,csa,sky airline peru,3,11839
2024,int,reg,usa,skywest airlines,3,38162
2024,int,reg,usa,southwest airlines (airtran airways),3,275632
2024,int,reg,usa,spirit airlines,3,122834
2024,int,reg,usa,sun country airlines (mn airlines),3,81813
2024,int,reg,can,sunwing airlines,3,137831
2024,int,flet,usa,swift air,3,1123
2024,int,reg,csa,taca international airlines,3,8860
2024,int,reg,eur,tap air portugal,3,9104
2024,int,reg,csa,transportes aereos guatemaltecos (tag),3,1085
2024,int,reg,csa,tropic air limited,3,537
2024,int,reg,eur,tui airlines nederland,3,5444
2024,int,reg,eur,tui airways,3,28360
2024,int,reg,eur,tui fly belgium,3,6020
2024,int,flet,eur,tuifly nordic,3,4559
2024,int,reg,eur,turkish airlines,3,29373
2024,int,reg,usa,united airlines,3,583060
2024,int,flet,usa,virgin america (alaska airlines),3,613
2024,int,reg,usa,virgin america (alaska airlines),3,249167
2024,int,flet,mex,vivaaerobus (aeroenlaces),3,2905
2024,int,reg,mex,vivaaerobus (aeroenlaces),3,209212
2024,int,reg,mex,volaris (concesionaria vuela cia de aviacion),3,511955
2024,int,reg,csa,volaris (costa rica y el salvador),3,27988
2024,int,reg,can,west jet,3,271796
2024,int,reg,eur,world 2 fly,3,8539
2025,int,reg,csa,aerolineas argentinas,3,10518
2025,int,flet,mex,aeromexico (aerovias de mexico),3,283
2025,int,reg,mex,aeromexico (aerovias de mexico),3,598209
2025,int,reg,mex,aeromexico connect (aerolitoral),3,59786
2025,int,reg,mex,aerus,3,327
2025,int,reg,can,air canada,3,191804
2025,int,reg,eur,air caraibes,3,8919
2025,int,reg,eur,air europa (air espana),3,10434
2025,int,reg,eur,air france,3,47234
2025,int,reg,can,air transat,3,119505
2025,int,reg,asi,all nippon airways,3,8056
2025,int,flet,usa,allegiant air,3,1742
2025,int,reg,usa,american airlines,3,707068
2025,int,reg,csa,arajet,3,15750
2025,int,flet,usa,avelo airlines,3,1994
2025,int,reg,csa,avianca,3,69567
2025,int,reg,eur,british airways,3,27494
2025,int,reg,asi,china southern airlines,3,3527
2025,int,flet,csa,comlux,3,31
2025,int,reg,usa,commutair,3,4388
2025,int,reg,eur,condor flugdiendst gmbh,3,21855
2025,int,reg,csa,conviasa,3,3878
2025,int,reg,csa,copa airlines,3,106485
2025,int,flet,usa,delta airlines,3,165
2025,int,reg,usa,delta airlines,3,539346
2025,int,reg,eur,edelweiss air ag,3,7009
2025,int,reg,asi,emirates arabes,3,15219
2025,int,reg,usa,envoy air (american eagle airlines),3,78607
2025,int,reg,eur,eurowings discover,3,8394
2025,int,flet,mex,eurus aviation,3,127
2025,int,reg,eur,evelop airlines,3,5370
2025,int,flet,usa,executive-jet management,3,87
2025,int,reg,can,flair (flair airlines ltd),3,91137
2025,int,reg,usa,frontier,3,83183
2025,int,reg,csa,gol linhas aereas,3,2282
2025,int,reg,eur,iberia,3,53102
2025,int,reg,usa,jetblue,3,118214
2025,int,reg,eur,klm,3,14391
2025,int,reg,csa,lacsa (lineas aereas costarricences),3,12829
2025,int,reg,csa,lan chile airlines (latam chile),3,15055
2025,int,reg,csa,lan peru (latam peru),3,32965
2025,int,reg,csa,latam brasil (tam lineas aereas),3,11620
2025,int,reg,eur,lufthansa,3,24048
2025,int,flet,mex,magnicharters (grupo aereo monterrey),3,4882
2025,int,reg,usa,mesa airlines,3,13286
2025,int,reg,eur,neos air,3,5341
2025,int,flet,usa,omni air international (omni air express),3,64
2025,int,flet,eur,polkie linie lotninicze,3,3188
2025,int,flet,mex,servicios integrales de aviacion,3,99
2025,int,reg,csa,sky airline peru,3,8704
2025,int,reg,usa,skywest airlines,3,65448
2025,int,reg,usa,southwest airlines (airtran airways),3,259317
2025,int,reg,usa,spirit airlines,3,84098
2025,int,flet,usa,sun country airlines (mn airlines),3,287
2025,int,reg,usa,sun country airlines (mn airlines),3,81459
2025,int,reg,can,sunwing airlines,3,136842
2025,int,reg,csa,taca international airlines,3,8287
2025,int,flet,eur,titan airways,3,156
2025,int,reg,csa,transportes aereos guatemaltecos (tag),3,376
2025,int,reg,csa,tropic air limited,3,613
2025,int,reg,eur,tui airlines nederland,3,4174
2025,int,reg,eur,tui airways,3,26144
2025,int,reg,eur,tui fly belgium,3,3942
2025,int,flet,eur,tuifly nordic,3,1942
2025,int,reg,eur,turkish airlines,3,22283
2025,int,reg,usa,united airlines,3,569807
2025,int,flet,usa,virgin america (alaska airlines),3,1722
2025,int,reg,usa,virgin america (alaska airlines),3,244876
2025,int,flet,mex,vivaaerobus (aeroenlaces),3,319
2025,int,reg,mex,vivaaerobus (aeroenlaces),3,244396
2025,int,reg,mex,volaris (concesionaria vuela cia de aviacion),3,526794
2025,int,reg,csa,volaris (costa rica y el salvador),3,29892
2025,int,reg,can,west jet,3,293781
2025,int,reg,eur,world 2 fly,3,9144
2022,int,reg,csa,aerolineas argentinas,4,8113
2022,int,flet,mex,aeromar,4,1211
2022,int,reg,mex,aeromar,4,2356
2022,int,reg,mex,aeromexico (aerovias de mexico),4,450919
2022,int,reg,mex,aeromexico connect (aerolitoral),4,53303
2022,int,reg,csa,aerorepublica,4,20816
2022,int,reg,can,air canada,4,22051
2022,int,reg,eur,air europa (air espana),4,5407
2022,int,reg,eur,air france,4,42722
2022,int,reg,can,air transat,4,50867
2022,int,reg,asi,all nippon airways,4,4093
2022,int,flet,usa,allegiant air,4,1433
2022,int,reg,usa,american airlines,4,596273
2022,int,reg,eur,austrian,4,6736
2022,int,reg,csa,avianca,4,63985
2022,int,reg,eur,british airways,4,31960
2022,int,reg,usa,commutair,4,7153
2022,int,reg,eur,condor flugdiendst gmbh,4,12851
2022,int,reg,csa,conviasa,4,1798
2022,int,reg,csa,copa airlines,4,105630
2022,int,reg,usa,delta airlines,4,366976
2022,int,reg,eur,edelweiss air ag,4,7400
2022,int,reg,asi,emirates arabes,4,11529
2022,int,reg,usa,envoy air (american eagle airlines),4,28210
2022,int,reg,eur,eurowings discover,4,10083
2022,int,flet,mex,eurus aviation,4,108
2022,int,reg,eur,evelop airlines,4,11728
2022,int,reg,can,flair (flair airlines ltd),4,4421
2022,int,reg,usa,frontier,4,120075
2022,int,reg,csa,gol linhas aereas,4,5122
2022,int,reg,eur,iberia,4,47574
2022,int,reg,usa,jetblue,4,132225
2022,int,reg,eur,klm,4,15447
2022,int,reg,csa,lacsa (lineas aereas costarricences),4,9445
2022,int,reg,csa,lan chile airlines (latam chile),4,9430
2022,int,reg,csa,lan peru (latam peru),4,25837
2022,int,reg,csa,latam brasil (tam lineas aereas),4,8923
2022,int,reg,eur,lufthansa,4,19240
2022,int,flet,mex,magnicharters (grupo aereo monterrey),4,10897
2022,int,reg,usa,mesa airlines,4,44284
2022,int,reg,eur,neos air,4,1712
2022,int,reg,eur,orbest airlines,4,2198
2022,int,flet,eur,polkie linie lotninicze,4,4894
2022,int,reg,usa,republic airlines,4,133
2022,int,reg,csa,sky airline peru,4,7419
2022,int,reg,usa,skywest airlines,4,18077
2022,int,reg,usa,southwest airlines (airtran airways),4,198334
2022,int,reg,usa,spirit airlines,4,106961
2022,int,flet,usa,sun country airlines (mn airlines),4,94
2022,int,reg,usa,sun country airlines (mn airlines),4,20017
2022,int,flet,can,sunwing airlines,4,1338
2022,int,reg,can,sunwing airlines,4,62089
2022,int,flet,usa,swift air,4,4071
2022,int,reg,can,swoop airlines,4,20189
2022,int,reg,csa,taca international airlines,4,6520
2022,int,reg,eur,tap air portugal,4,11057
2022,int,reg,csa,transportes aereos guatemaltecos (tag),4,2662
2022,int,reg,csa,tropic air limited,4,797
2022,int,reg,eur,tui airlines nederland,4,5010
2022,int,reg,eur,tui airways,4,46978
2022,int,reg,eur,tui fly belgium,4,8659
2022,int,flet,eur,tuifly nordic,4,4643
2022,int,reg,eur,turkish airlines,4,23182
2022,int,reg,usa,united airlines,4,454202
2022,int,reg,usa,virgin america (alaska airlines),4,184380
2022,int,reg,csa,viva air colombia,4,28385
2022,int,flet,mex,vivaaerobus (aeroenlaces),4,9375
2022,int,reg,mex,vivaaerobus (aeroenlaces),4,151426
2022,int,reg,mex,volaris (concesionaria vuela cia de aviacion),4,359518
2022,int,reg,csa,volaris (costa rica y el salvador),4,21459
2022,int,reg,can,west jet,4,115298
2022,int,reg,eur,world 2 fly,4,7442
2022,int,flet,eur,world 2 fly portugal,4,2368
2023,int,reg,csa,aerolineas argentinas,4,6557
2023,int,reg,mex,aeromexico (aerovias de mexico),4,477684
2023,int,reg,mex,aeromexico connect (aerolitoral),4,42463
2023,int,reg,csa,aerorepublica,4,14655
2023,int,reg,can,air canada,4,32687
2023,int,reg,eur,air caraibes,4,9064
2023,int,reg,eur,air europa (air espana),4,10248
2023,int,reg,eur,air france,4,48000
2023,int,reg,can,air transat,4,85966
2023,int,reg,asi,all nippon airways,4,7501
2023,int,flet,usa,allegiant air,4,1479
2023,int,reg,usa,american airlines,4,600603
2023,int,reg,csa,arajet,4,6158
2023,int,reg,eur,austrian,4,4762
2023,int,reg,csa,avianca,4,76745
2023,int,reg,eur,british airways,4,29376
2023,int,reg,eur,condor flugdiendst gmbh,4,16261
2023,int,reg,csa,conviasa,4,2496
2023,int,reg,csa,copa airlines,4,111178
2023,int,flet,usa,delta airlines,4,1548
2023,int,reg,usa,delta airlines,4,373671
2023,int,reg,eur,edelweiss air ag,4,7237
2023,int,reg,asi,emirates arabes,4,18633
2023,int,reg,usa,envoy air (american eagle airlines),4,22906
2023,int,reg,eur,eurowings discover,4,8993
2023,int,flet,mex,eurus aviation,4,521
2023,int,reg,eur,evelop airlines,4,10084
2023,int,reg,can,flair (flair airlines ltd),4,15119
2023,int,reg,usa,frontier,4,104499
2023,int,flet,usa,global crossing airlines (globalx),4,1209
2023,int,reg,eur,iberia,4,51779
2023,int,reg,usa,jetblue,4,114202
2023,int,flet,can,jetlines,4,2578
2023,int,reg,eur,klm,4,14797
2023,int,reg,csa,lacsa (lineas aereas costarricences),4,16181
2023,int,reg,csa,lan chile airlines (latam chile),4,13337
2023,int,reg,csa,lan peru (latam peru),4,33751
2023,int,reg,csa,latam brasil (tam lineas aereas),4,8681
2023,int,reg,eur,lufthansa,4,19739
2023,int,flet,mex,magnicharters (grupo aereo monterrey),4,9167
2023,int,reg,usa,mesa airlines,4,37207
2023,int,reg,eur,neos air,4,3371
2023,int,reg,eur,orbest airlines,4,2242
2023,int,reg,csa,sky airline peru,4,9742
2023,int,reg,usa,skywest airlines,4,17144
2023,int,reg,usa,southwest airlines (airtran airways),4,224956
2023,int,reg,usa,spirit airlines,4,97752
2023,int,flet,usa,sun country airlines (mn airlines),4,280
2023,int,reg,usa,sun country airlines (mn airlines),4,29144
2023,int,reg,can,sunwing airlines,4,94648
2023,int,flet,usa,swift air,4,4496
2023,int,reg,can,swoop airlines,4,42610
2023,int,reg,csa,taca international airlines,4,14644
2023,int,reg,eur,tap air portugal,4,10388
2023,int,reg,csa,transportes aereos guatemaltecos (tag),4,4584
2023,int,reg,csa,tropic air limited,4,704
2023,int,reg,eur,tui airlines nederland,4,4863
2023,int,reg,eur,tui airways,4,26012
2023,int,reg,eur,tui fly belgium,4,6254
2023,int,flet,eur,tuifly nordic,4,1543
2023,int,reg,eur,turkish airlines,4,27206
2023,int,reg,usa,united airlines,4,452171
2023,int,reg,usa,virgin america (alaska airlines),4,197280
2023,int,flet,mex,vivaaerobus (aeroenlaces),4,7502
2023,int,reg,mex,vivaaerobus (aeroenlaces),4,179807
